artist_id,categories
b'98833',['NA']
b'60894',['jazz']
b'18054',['NA']
b'99568',['NA']
b'46450',['NA']
b'25788',['NA']
b'87650',['NA']
b'711',['NA']
b'105592',['NA']
b'22397',['jazz']
b'61974',['NA']
b'67',['NA']
b'4266',['NA']
b'97383',['NA']
b'24226',['NA']
b'39018',['NA']
b'1496',['NA']
b'78040',['NA']
b'38184',['jazz']
b'57820',['NA']
b'63412',['NA']
b'105416',['disco']
b'15902',['NA']
b'73778',['pop']
b'89426',['NA']
b'54683',['NA']
b'12935',['NA']
b'97540',['NA']
b'16241',['jazz']
b'19480',['NA']
b'17713',['NA']
b'25076',['NA']
b'75365',['NA']
b'78420',['tango']
b'60388',['jazz']
b'5959',['NA']
b'10055',['NA']
b'76512',['jazz']
b'80773',['NA']
b'94523',['NA']
b'90044',['jazz']
b'59164',['NA']
b'23754',['NA']
b'44045',['NA']
b'33141',['tango']
b'86523',['NA']
b'30928',['NA']
b'75271',"['rock', 'pop']"
b'94905',['NA']
b'5175',['NA']
b'57210',['rock']
b'34594',['r&b']
b'56077',['NA']
b'106787',['tango']
b'72328',['NA']
b'45498',['NA']
b'19105',['NA']
b'89090',['NA']
b'47035',['NA']
b'64757',['NA']
b'55526',['NA']
b'91595',['NA']
b'89345',['NA']
b'16825',['NA']
b'68603',['NA']
b'34982',['NA']
b'16622',['NA']
b'106544',['NA']
b'81599',['soul']
b'41425',['NA']
b'102640',['NA']
b'50204',['NA']
b'39071',['NA']
b'32322',['NA']
b'32853',['NA']
b'16430',"['rock', 'pop']"
b'103278',['NA']
b'89763',['NA']
b'55102',['NA']
b'25144',['canción melódica']
b'26280',['NA']
b'97757',['NA']
b'85084',['rock']
b'91529',['NA']
b'44993',['NA']
b'21514',['NA']
b'26750',['NA']
b'97734',['NA']
b'11060',['NA']
b'8769',['NA']
b'99642',['NA']
b'86994',['NA']
b'29975',['NA']
b'53851',['NA']
b'7534',['jazz']
b'68688',['NA']
b'39594',['NA']
b'52434',['NA']
b'45703',['NA']
b'91500',['NA']
b'88119',['jazz']
b'2956',"['pop', 'latin']"
b'39806',['NA']
b'66893',['NA']
b'2453',['NA']
b'35892',['NA']
b'104748',['NA']
b'53611',['NA']
b'88853',['jazz']
b'33806',['NA']
b'11349',['NA']
b'102814',['classical']
b'107043',['NA']
b'30968',['NA']
b'36094',['NA']
b'54577',['NA']
b'60292',['NA']
b'16676',['dance']
b'79621',['NA']
b'18587',['jazz']
b'6282',['NA']
b'58687',['NA']
b'14738',['NA']
b'17758',['NA']
b'87871',['NA']
b'63252',['NA']
b'72683',['NA']
b'79711',['NA']
b'80792',['NA']
b'4354',['NA']
b'41346',['NA']
b'104288',['NA']
b'44300',['NA']
b'26867',['NA']
b'66326',['NA']
b'17728',['NA']
b'93220',['NA']
b'91874',['NA']
b'70378',['NA']
b'67816',['NA']
b'35105',['NA']
b'101414',['NA']
b'62257',['NA']
b'68676',['NA']
b'85886',['NA']
b'34513',['classical']
b'99754',['NA']
b'30780',['NA']
b'94497',['NA']
b'2936',['NA']
b'101925',['production music']
b'65524',['NA']
b'14268',['NA']
b'95277',['NA']
b'50318',['classical']
b'48064',['NA']
b'11955',['NA']
b'33883',['jazz']
b'47754',['NA']
b'106899',['NA']
b'10177',['NA']
b'36319',['NA']
b'105620',['NA']
b'84020',['NA']
b'24735',['NA']
b'14935',['NA']
b'94325',['NA']
b'58837',['NA']
b'22585',['pop']
b'44735',['NA']
b'48177',['funk']
b'38283',['NA']
b'51870',['rock']
b'57208',['NA']
b'91116',['hard bop']
b'29760',['NA']
b'57204',['NA']
b'28017',['jazz']
b'13928',['NA']
b'16158',['NA']
b'87596',['NA']
b'98686',['classical']
b'53733',['dub']
b'31521',['NA']
b'28519',['NA']
b'23438',['NA']
b'37356',['NA']
b'53136',['NA']
b'18238',['NA']
b'103304',['NA']
b'98979',['jazz']
b'76491',['NA']
b'88099',['jazz']
b'32436',['jazz']
b'27859',['NA']
b'32093',['NA']
b'59827',['jazz']
b'63154',['jazz']
b'46642',['NA']
b'14435',['NA']
b'57721',['NA']
b'44081',['jazz']
b'14826',['NA']
b'66370',['NA']
b'15744',['hip hop']
b'40980',['NA']
b'95209',['bhangra']
b'100141',['NA']
b'61747',['NA']
b'49796',['NA']
b'69892',['NA']
b'60012',['NA']
b'84440',['NA']
b'93029',['hip hop']
b'51610',['jazz']
b'73531',['tango']
b'12444',['new wave']
b'87570',['NA']
b'42208',['NA']
b'3038',['NA']
b'87076',['NA']
b'45939',['NA']
b'89706',['NA']
b'18808',['NA']
b'105033',['NA']
b'3644',['NA']
b'85897',['pop']
b'85242',['NA']
b'97068',['NA']
b'40307',['hip hop']
b'71857',['NA']
b'97893',['NA']
b'70821',['jazz']
b'88776',['NA']
b'2873',['jazz']
b'89948',['tango']
b'94110',['NA']
b'26114',['NA']
b'90783',['NA']
b'37314',['NA']
b'92138',['NA']
b'98998',['hip hop']
b'59903',['NA']
b'52123',['NA']
b'94619',['NA']
b'99421',['NA']
b'62901',['NA']
b'22047',['jazz']
b'89009',['NA']
b'38839',['jazz']
b'81021',"['rock', 'pop']"
b'80443',['NA']
b'55969',['jazz']
b'16863',['jazz']
b'94798',['NA']
b'100668',['NA']
b'22783',['NA']
b'24774',['NA']
b'66271',['jazz']
b'20851',['NA']
b'17378',['NA']
b'103140',['NA']
b'26475',['rock']
b'102774',['classical']
b'82755',['rock']
b'95580',['NA']
b'15711',['jazz']
b'14721',"['pop', 'country']"
b'55748',['NA']
b'85688',['NA']
b'10900',['NA']
b'85839',['NA']
b'21673',['NA']
b'58311',['NA']
b'35914',['NA']
b'14159',['old-time']
b'80828',['NA']
b'103932',['rock']
b'70048',['NA']
b'32051',['NA']
b'28701',['NA']
b'74424',"['rock', 'folk']"
b'79339',['NA']
b'24552',['NA']
b'32628',['NA']
b'96074',['hip hop']
b'48305',['NA']
b'33155',['NA']
b'88137',['hard bop']
b'106236',['NA']
b'77805',['NA']
b'100177',['NA']
b'87488',['r&b']
b'75086',['NA']
b'70610',['NA']
b'15324',['NA']
b'21348',['NA']
b'15318',['NA']
b'19855',['NA']
b'32017',['NA']
b'96353',['NA']
b'21632',['NA']
b'72096',['NA']
b'14707',['NA']
b'50590',['NA']
b'102708',['NA']
b'92767',['NA']
b'74418',['jazz']
b'107271',['classical']
b'46573',['NA']
b'52504',['rock']
b'19893',['jazz']
b'54391',['NA']
b'19567',['NA']
b'107044',['NA']
b'95957',['NA']
b'74921',['NA']
b'40579',['NA']
b'42580',['NA']
b'11334',['flamenco']
b'59545',['NA']
b'56573',['NA']
b'48176',['NA']
b'45553',"['punk', 'pop']"
b'17156',['NA']
b'104595',['NA']
b'106252',['NA']
b'99903',['NA']
b'10246',['NA']
b'101665',['NA']
b'63894',['NA']
b'42667',['NA']
b'35515',['NA']
b'104473',['NA']
b'18442',['NA']
b'29561',['NA']
b'16358',['NA']
b'78883',['NA']
b'31933',['NA']
b'72467',['NA']
b'17839',['NA']
b'66779',['NA']
b'66337',['NA']
b'48414',['punk']
b'88407',['NA']
b'18392',['NA']
b'87109',['NA']
b'7790',['NA']
b'56415',['NA']
b'13957',['NA']
b'87619',['NA']
b'9926',['NA']
b'82171',['NA']
b'53195',['NA']
b'35406',['NA']
b'105175',"['jazz', 'avant-garde']"
b'24936',['NA']
b'62486',['NA']
b'36486',['NA']
b'98554',['NA']
b'77379',['NA']
b'52834',['metal']
b'19649',['NA']
b'72137',['NA']
b'31947',"['pop', 'dance']"
b'94077',"['pop', 'electro']"
b'50572',['NA']
b'97806',['NA']
b'100433',['NA']
b'53335',['NA']
b'8934',['pop']
b'8554',['NA']
b'48952',['NA']
b'41144',['NA']
b'103986',['NA']
b'7493',['NA']
b'61886',['NA']
b'21506',['rock']
b'64502',['NA']
b'98805',['NA']
b'24345',['NA']
b'28415',['NA']
b'98763',['NA']
b'90168',['NA']
b'5563',['NA']
b'51502',['NA']
b'15670',['NA']
b'41039',['NA']
b'97821',['NA']
b'68260',['pop']
b'96738',['new wave']
b'105190',['NA']
b'94974',['NA']
b'24874',['pop']
b'1127',['NA']
b'45314',['NA']
b'95434',['NA']
b'72318',['NA']
b'81574',['NA']
b'1067',['NA']
b'28372',['NA']
b'41499',['NA']
b'67664',['NA']
b'88817',['NA']
b'10198',['NA']
b'40585',['NA']
b'92973',['NA']
b'49553',['NA']
b'83055',['NA']
b'28432',['jazz']
b'15384',['NA']
b'61256',['jazz']
b'38093',['jazz']
b'26961',['folk']
b'46029',['jazz']
b'106568',['NA']
b'16182',['NA']
b'55092',['NA']
b'65160',['downtempo']
b'84822',['jazz']
b'51108',['jazz']
b'69209',['NA']
b'1734',['NA']
b'31336',['NA']
b'59134',['drum and bass']
b'41643',['NA']
b'6659',['folk']
b'10024',['rock']
b'80024',['NA']
b'74828',['NA']
b'83365',['NA']
b'15839',['NA']
b'36304',['NA']
b'36144',['jazz']
b'3113',['NA']
b'41497',['NA']
b'23669',['NA']
b'48249',"['electro', 'swing']"
b'26727',['NA']
b'8617',['jazz']
b'38584',['NA']
b'93947',['jazz']
b'95527',['NA']
b'102310',['NA']
b'14762',['jazz']
b'75588',['NA']
b'697',['NA']
b'46120',['jazz']
b'38301',['NA']
b'32963',['NA']
b'64997',['jazz']
b'13056',['NA']
b'106413',['NA']
b'43257',['NA']
b'104756',['NA']
b'4080',['NA']
b'11165',['NA']
b'35890',['NA']
b'55933',['NA']
b'32706',['NA']
b'73380',['jazz']
b'20837',['NA']
b'48598',['NA']
b'33993',['NA']
b'52446',['NA']
b'95819',['exotica']
b'51911',['NA']
b'83137',['NA']
b'2638',['NA']
b'60038',['jazz']
b'79848',['NA']
b'88618',['production music']
b'100852',['NA']
b'90457',['pop']
b'18654',['NA']
b'30890',['NA']
b'68220',['NA']
b'1765',['jazz']
b'73738',['NA']
b'67269',['NA']
b'19749',['NA']
b'60883',['NA']
b'100805',['NA']
b'8659',['NA']
b'37829',['NA']
b'94423',['NA']
b'56300',['NA']
b'11468',['NA']
b'34436',['NA']
b'18610',['NA']
b'26721',['folk']
b'41412',['NA']
b'25735',['NA']
b'19691',['NA']
b'37478',['NA']
b'31064',['NA']
b'59831',['NA']
b'37531',['NA']
b'15741',['NA']
b'102771',['NA']
b'77697',['pop']
b'17502',['blues']
b'106430',['classical']
b'104855',['NA']
b'86666',['jazz']
b'105762',['NA']
b'104398',['jazz']
b'1415',['NA']
b'2157',['punk']
b'45841',['NA']
b'93852',['NA']
b'4913',['NA']
b'93310',['NA']
b'1222',['NA']
b'20948',['NA']
b'53088',['NA']
b'56775',['electro']
b'11302',['NA']
b'20529',['metal']
b'36278',['NA']
b'106433',['NA']
b'16074',['rock']
b'67450',['NA']
b'29493',['NA']
b'51255',['NA']
b'11003',['NA']
b'37085',['NA']
b'41852',['NA']
b'105384',['new age']
b'39652',['NA']
b'99623',['NA']
b'2212',['NA']
b'53030',['rock']
b'12509',['NA']
b'30851',['rock']
b'56799',['classical']
b'15348',['NA']
b'21853',['NA']
b'42991',['NA']
b'101397',['NA']
b'105684',['NA']
b'27206',['jazz']
b'69438',['classical']
b'33078',['NA']
b'67990',['NA']
b'58814',['NA']
b'19987',['NA']
b'88087',['country']
b'100512',['NA']
b'65989',['NA']
b'70974',['NA']
b'74060',['NA']
b'32374',['blues']
b'24331',['NA']
b'45330',['NA']
b'28167',['NA']
b'35683',['production music']
b'96461',['folk']
b'31239',['NA']
b'30634',['NA']
b'77742',['NA']
b'41845',['ambient']
b'90695',['orchestral']
b'42902',['NA']
b'4623',['NA']
b'106918',['NA']
b'84309',['NA']
b'100206',['jazz']
b'98525',['NA']
b'5703',['NA']
b'74263',['NA']
b'83665',['folk']
b'10150',['NA']
b'60974',['NA']
b'11907',['NA']
b'69334',['NA']
b'83618',['NA']
b'51671',['NA']
b'49742',['NA']
b'76925',['NA']
b'65932',['classical']
b'89174',['NA']
b'3156',['NA']
b'30302',['NA']
b'5764',['rock']
b'55897',['NA']
b'6716',['NA']
b'77558',['NA']
b'7739',['rock']
b'91474',['rock']
b'14056',['NA']
b'12789',['NA']
b'99086',['NA']
b'103976',['NA']
b'78091',['NA']
b'33267',['NA']
b'104367',['NA']
b'11678',['punk']
b'70159',['NA']
b'14408',['NA']
b'94688',['NA']
b'47154',['NA']
b'16422',['NA']
b'38144',['drum and bass']
b'2382',['punk']
b'6711',['NA']
b'15140',['NA']
b'19581',['NA']
b'40548',['NA']
b'86015',['NA']
b'87922',['NA']
b'60119',['NA']
b'82035',['NA']
b'53804',['NA']
b'98849',['NA']
b'105162',['NA']
b'96845',['NA']
b'91766',['dance']
b'70357',['NA']
b'4499',['NA']
b'40079',['NA']
b'41820',['NA']
b'71225',['NA']
b'9057',['NA']
b'38934',['NA']
b'25446',['NA']
b'14327',['NA']
b'38546',['rock']
b'33170',['reggae']
b'60015',['NA']
b'92710',['punk']
b'36565',['NA']
b'104791',['punk']
b'27057',['NA']
b'76693',['folk']
b'64611',['NA']
b'100362',['NA']
b'29744',['punk']
b'2182',['NA']
b'51195',"['rock', 'blues']"
b'18361',['NA']
b'86180',['NA']
b'3414',['jazz']
b'21945',['NA']
b'10896',['NA']
b'46983',['NA']
b'33841',['NA']
b'11171',['NA']
b'10196',['NA']
b'693',['NA']
b'92012',['NA']
b'65099',['NA']
b'55319',['NA']
b'44232',['speed garage']
b'70542',['NA']
b'15961',['NA']
b'77266',['NA']
b'25708',['reggae']
b'74737',['folk']
b'71911',['NA']
b'94722',['NA']
b'60603',['NA']
b'29966',['NA']
b'58180',['latin']
b'98295',['NA']
b'38346',['NA']
b'99063',['dance']
b'106835',['NA']
b'21696',['NA']
b'103081',['NA']
b'90113',['NA']
b'62996',['NA']
b'8441',['electro']
b'19810',['drum and bass']
b'61433',['NA']
b'20585',['NA']
b'101823',['NA']
b'72932',['NA']
b'18113',['NA']
b'94994',['NA']
b'26308',['NA']
b'50911',['NA']
b'22724',['trance']
b'93084',['NA']
b'57187',['NA']
b'95066',['jazz']
b'270',['NA']
b'25921',['NA']
b'87839',['NA']
b'33775',['NA']
b'37058',['NA']
b'2952',['NA']
b'37762',['NA']
b'67683',['NA']
b'60458',['NA']
b'47609',['jazz']
b'82917',['NA']
b'94937',['NA']
b'1894',['trance']
b'64405',['NA']
b'49146',['NA']
b'46746',['rock']
b'74948',['NA']
b'68350',['NA']
b'66062',['jazz']
b'100202',['bachata']
b'30717',['NA']
b'45526',['latin']
b'85993',['trance']
b'59910',['NA']
b'93061',['NA']
b'88727',['NA']
b'81914',['latin']
b'77917',['NA']
b'9526',['NA']
b'83995',['reggae']
b'63719',['NA']
b'80483',['NA']
b'30982',['NA']
b'71228',['NA']
b'39036',['NA']
b'73623',['NA']
b'78001',['house']
b'15867',['NA']
b'8064',['NA']
b'84022',['NA']
b'73144',['NA']
b'69690',['trance']
b'63816',['NA']
b'105300',['NA']
b'76620',['NA']
b'88738',['NA']
b'32626',['drum and bass']
b'36116',['NA']
b'55555',['NA']
b'106759',['NA']
b'94833',['drum and bass']
b'44256',['NA']
b'34277',['latin']
b'10917',['punk']
b'87357',['trance']
b'62433',['NA']
b'63495',['NA']
b'74381',['NA']
b'94194',['NA']
b'87934',['NA']
b'65850',['NA']
b'45982',['NA']
b'75347',['NA']
b'107281',['NA']
b'85503',['NA']
b'27753',['NA']
b'20473',['NA']
b'67485',['NA']
b'2920',['reggae']
b'91261',['NA']
b'87211',['NA']
b'19999',['NA']
b'9191',['NA']
b'73923',['NA']
b'10671',['NA']
b'34218',['NA']
b'14570',['NA']
b'91832',['NA']
b'42377',['NA']
b'36590',['NA']
b'91316',['bachata']
b'48629',['NA']
b'82432',['NA']
b'99',['dance']
b'94964',['NA']
b'19443',['NA']
b'61069',['rock']
b'13286',['NA']
b'72046',['drum and bass']
b'90205',['cumbia']
b'16905',['NA']
b'24046',['NA']
b'97441',['NA']
b'62873',['NA']
b'91258',['NA']
b'45146',['NA']
b'106811',['NA']
b'20653',['NA']
b'55998',['rock']
b'92663',['NA']
b'76081',['NA']
b'50436',['NA']
b'56696',['NA']
b'52564',['NA']
b'27173',['NA']
b'43948',['NA']
b'283',['NA']
b'50130',['NA']
b'30383',['metal']
b'62137',['trance']
b'17009',['NA']
b'13172',['NA']
b'35533',['NA']
b'85871',['NA']
b'2077',['NA']
b'22138',['NA']
b'14902',['NA']
b'65762',['NA']
b'43208',['NA']
b'56276',['NA']
b'15203',['NA']
b'79210',['NA']
b'14514',['NA']
b'5751',['dance']
b'84699',['NA']
b'8230',['NA']
b'97568',['NA']
b'64289',['NA']
b'2302',['NA']
b'81460',['NA']
b'67171',['house']
b'38509',['NA']
b'56627',['NA']
b'45370',['NA']
b'70897',['NA']
b'104199',['NA']
b'85990',['NA']
b'95461',['NA']
b'12121',['latin']
b'12132',['NA']
b'39721',['NA']
b'46554',['NA']
b'4256',['drum and bass']
b'27189',['dance']
b'71595',['NA']
b'81417',['NA']
b'47134',['NA']
b'23374',['NA']
b'96842',['NA']
b'52268',['NA']
b'44322',['NA']
b'37693',['NA']
b'102511',['hip hop']
b'39314',"['rock', 'pop']"
b'28209',['NA']
b'10666',"['metal', 'industrial']"
b'6768',['NA']
b'17805',['NA']
b'92351',['NA']
b'788',['drum and bass']
b'84024',['drum and bass']
b'63707',['latin']
b'35195',['NA']
b'23769',['trance']
b'45462',['NA']
b'55100',['NA']
b'92801',['NA']
b'82293',['NA']
b'17364',['NA']
b'105138',['trance']
b'17709',['NA']
b'32937',['reggae']
b'101080',['NA']
b'95839',['NA']
b'107241',['NA']
b'23441',['NA']
b'17510',['drum and bass']
b'24794',['NA']
b'30187',['NA']
b'6615',['NA']
b'30374',['NA']
b'81859',['NA']
b'82702',['NA']
b'97630',['NA']
b'95786',['NA']
b'17624',['drum and bass']
b'98429',['NA']
b'5370',['NA']
b'86323',['rock']
b'74810',['NA']
b'98202',['aor']
b'101457',['emo']
b'38834',['NA']
b'43432',['drum and bass']
b'15925',['rock']
b'3',['NA']
b'27895',['NA']
b'92522',['trance']
b'80239',['latin']
b'38190',['NA']
b'85709',['NA']
b'61573',['NA']
b'45255',['NA']
b'43692',['NA']
b'55315',['dance']
b'100561',['drum and bass']
b'70135',['NA']
b'82979',['NA']
b'104536',['drum and bass']
b'45163',['NA']
b'63844',['NA']
b'66633',['NA']
b'43031',['NA']
b'70887',['NA']
b'41610',['NA']
b'91456',['NA']
b'15184',['NA']
b'49848',['NA']
b'13023',['NA']
b'96956',['NA']
b'44247',['NA']
b'94884',['NA']
b'2303',['NA']
b'23323',['NA']
b'25378',['NA']
b'1377',['NA']
b'13773',['trance']
b'37133',['NA']
b'18009',['NA']
b'60470',['NA']
b'20757',['drum and bass']
b'53426',['NA']
b'97049',['NA']
b'76036',['NA']
b'47444',['punk']
b'65367',['NA']
b'75559',['NA']
b'26529',['trance']
b'71087',['reggae']
b'24411',['NA']
b'96348',['NA']
b'29040',['NA']
b'20765',['latin']
b'69460',['latin']
b'33008',['NA']
b'11871',['NA']
b'32300',['latin']
b'55045',['NA']
b'76530',['drum and bass']
b'101884',['NA']
b'46710',['NA']
b'20033',['NA']
b'51091',['NA']
b'7624',['NA']
b'46626',['latin']
b'105690',['NA']
b'33435',['NA']
b'23106',['NA']
b'105027',['NA']
b'47373',['NA']
b'32754',['chiptune']
b'51740',['NA']
b'83303',['NA']
b'91893',['NA']
b'61181',['NA']
b'51866',['NA']
b'27571',['NA']
b'76193',['jazz']
b'93179',['rock']
b'45383',['NA']
b'5249',['pop']
b'79978',['NA']
b'85033',['NA']
b'69714',['NA']
b'73179',['NA']
b'69374',['NA']
b'4988',['instrumental']
b'74717',['NA']
b'74853',['NA']
b'260',['NA']
b'34647',['trip hop']
b'71255',['NA']
b'32153',['rock']
b'58115',['NA']
b'74413',['NA']
b'100901',['NA']
b'57015',['NA']
b'102648',['NA']
b'97493',['NA']
b'35089',['NA']
b'70989',['soul']
b'93972',['NA']
b'105147',['NA']
b'49107',['NA']
b'16524',['NA']
b'63890',['hip hop']
b'93553',['rock']
b'9709',['NA']
b'38640',['NA']
b'71203',['NA']
b'46149',['NA']
b'25296',['NA']
b'67298',['NA']
b'29279',['NA']
b'88577',['NA']
b'89050',['NA']
b'93990',['pop']
b'44426',['folk']
b'7232',['pop']
b'27269',['NA']
b'67909',['NA']
b'68502',['NA']
b'73590',['NA']
b'83331',['NA']
b'1833',['NA']
b'14519',['NA']
b'28400',['NA']
b'64382',['folk']
b'70870',['NA']
b'70608',['NA']
b'63802',['NA']
b'103884',['NA']
b'64152',['country']
b'64602',['NA']
b'103042',['NA']
b'62212',['NA']
b'39911',['NA']
b'106647',['NA']
b'35843',['NA']
b'56407',['NA']
b'20703',['NA']
b'11419',['NA']
b'54527',['NA']
b'5',['folk']
b'71136',['NA']
b'52663',['NA']
b'33607',['NA']
b'28315',['rock']
b'68232',['NA']
b'82895',['NA']
b'87900',['NA']
b'46940',['production music']
b'62618',['NA']
b'46752',['NA']
b'97744',['NA']
b'30169',['NA']
b'57358',['latin']
b'91358',['soul']
b'42486',['NA']
b'57515',['NA']
b'8208',['NA']
b'51764',['NA']
b'98066',['NA']
b'89272',['NA']
b'77844',['NA']
b'10160',['NA']
b'72728',['NA']
b'67103',['NA']
b'37142',['NA']
b'77221',['NA']
b'102630',['NA']
b'78788',['NA']
b'32725',['NA']
b'21160',['NA']
b'82831',['industrial']
b'50557',['rock']
b'49467',['NA']
b'43810',['pop']
b'28770',['NA']
b'4227',['NA']
b'100639',['NA']
b'66519',"['rock', 'indie']"
b'79678',['NA']
b'90374',['pop']
b'27326',['NA']
b'41993',['NA']
b'91393',['NA']
b'76381',['NA']
b'50716',['soul']
b'24372',['latin']
b'102428',['NA']
b'63708',['pop']
b'71381',['NA']
b'95304',['hip hop']
b'101137',['NA']
b'10154',['electro']
b'103080',['NA']
b'33169',['NA']
b'20987',['NA']
b'45994',['electro']
b'36269',['NA']
b'76857',['NA']
b'50860',['NA']
b'88686',['NA']
b'43618',['NA']
b'23969',['NA']
b'7097',['NA']
b'87731',['NA']
b'11819',['r&b']
b'34913',['NA']
b'10553',['NA']
b'81416',['NA']
b'69691',['NA']
b'63046',['NA']
b'19294',['NA']
b'16745',['folk']
b'51690',['NA']
b'91425',['NA']
b'22683',['NA']
b'40501',['NA']
b'62616',['rock']
b'94317',['NA']
b'99314',['indie']
b'80180',['NA']
b'3895',['NA']
b'20616',['NA']
b'29296',['NA']
b'29734',['NA']
b'73151',['NA']
b'8438',['NA']
b'75892',['NA']
b'47019',['disco']
b'78820',['NA']
b'58579',['NA']
b'8158',['rock']
b'26580',['NA']
b'59612',['NA']
b'99024',['NA']
b'70304',['NA']
b'42500',['NA']
b'25048',['singer-songwriter']
b'77878',['NA']
b'19523',['latin']
b'17376',['NA']
b'47498',['indie']
b'77717',['NA']
b'106448',['NA']
b'9141',['NA']
b'17365',['NA']
b'42813',['NA']
b'102924',['rock']
b'105529',['NA']
b'60824',['NA']
b'48264',['hip hop']
b'61836',['NA']
b'46395',['NA']
b'75758',"['rock', 'pop']"
b'95518',['NA']
b'97778',['hip hop']
b'102778',['NA']
b'36928',['NA']
b'93798',['rock']
b'21344',['hip hop']
b'70385',['rock']
b'9604',['NA']
b'102589',['gospel']
b'82393',['NA']
b'5569',['NA']
b'100430',['NA']
b'81728',['ambient']
b'50338',['NA']
b'88439',['NA']
b'18294',['NA']
b'48682',['NA']
b'100122',['NA']
b'18709',['NA']
b'2759',['NA']
b'10140',['NA']
b'26954',['hip hop']
b'9720',['NA']
b'56860',['NA']
b'6538',['NA']
b'8327',['NA']
b'8969',['hip hop']
b'54511',['jazz']
b'74183',['NA']
b'30447',['NA']
b'68406',['NA']
b'16753',['NA']
b'62094',['NA']
b'92828',['NA']
b'64278',['NA']
b'67142',['NA']
b'6580',['NA']
b'25251',['NA']
b'89340',['NA']
b'3569',['NA']
b'88167',['NA']
b'8722',['indie']
b'60183',['NA']
b'55470',['rock']
b'78029',['NA']
b'44666',['NA']
b'249',['NA']
b'19612',['rock']
b'13850',['NA']
b'7248',['NA']
b'20684',['NA']
b'92435',['NA']
b'428',['NA']
b'98397',['NA']
b'105269',['NA']
b'63821',['NA']
b'72693',['NA']
b'5334',['NA']
b'88841',['hip hop']
b'26771',['NA']
b'94569',['pop']
b'37316',['NA']
b'7483',['NA']
b'47295',['NA']
b'101743',['NA']
b'13579',['aor']
b'44863',['NA']
b'98545',['NA']
b'34093',['folk']
b'72032',['NA']
b'97154',['NA']
b'10118',['NA']
b'53105',['NA']
b'90320',['NA']
b'66947',['folk']
b'24746',['NA']
b'67066',['NA']
b'82538',['NA']
b'69175',['dance']
b'25985',['NA']
b'49424',['NA']
b'81641',['NA']
b'71049',['NA']
b'21230',['NA']
b'88300',['NA']
b'57230',['NA']
b'72630',['NA']
b'28143',['NA']
b'17146',['NA']
b'3329',['NA']
b'102404',['NA']
b'105152',['NA']
b'90555',['NA']
b'65325',['NA']
b'53859',['NA']
b'90440',['NA']
b'9630',['NA']
b'88421',['NA']
b'92593',['NA']
b'67529',['NA']
b'104149',['NA']
b'46617',['NA']
b'19176',['NA']
b'16619',['NA']
b'74768',['NA']
b'42671',['NA']
b'1150',['NA']
b'74412',['NA']
b'81578',['NA']
b'59297',['NA']
b'62463',['blues']
b'2634',['NA']
b'34538',['rock']
b'57695',['NA']
b'69847',['NA']
b'15702',['rock']
b'1159',['NA']
b'48315',['NA']
b'74016',['NA']
b'33848',['NA']
b'73111',['NA']
b'82974',['NA']
b'106972',['NA']
b'2291',['rock']
b'37872',['NA']
b'45845',['NA']
b'77306',['folk']
b'34413',['NA']
b'4604',['NA']
b'101117',['NA']
b'106478',['NA']
b'59172',['NA']
b'44549',['NA']
b'4147',['NA']
b'38739',['NA']
b'48046',['NA']
b'22120',['NA']
b'78463',['NA']
b'57689',['NA']
b'23275',['NA']
b'42055',['NA']
b'15947',['NA']
b'58840',['NA']
b'16436',['NA']
b'57916',['NA']
b'101452',['NA']
b'26400',['NA']
b'18946',['NA']
b'71616',['NA']
b'6489',['pop']
b'61198',['NA']
b'60797',['NA']
b'107',['NA']
b'103610',['NA']
b'93843',['NA']
b'4369',['NA']
b'84604',['NA']
b'68630',['classical']
b'106359',['NA']
b'29615',['NA']
b'16758',['NA']
b'31122',['rock']
b'105288',['pop']
b'27337',['NA']
b'2914',['NA']
b'3183',['NA']
b'105253',['NA']
b'72716',['NA']
b'106435',['NA']
b'102636',['NA']
b'49893',['jazz']
b'44077',['NA']
b'6450',['NA']
b'58290',['NA']
b'77926',['NA']
b'103814',['NA']
b'99645',['NA']
b'19398',['NA']
b'58208',['NA']
b'58645',['rock']
b'43623',['NA']
b'104031',['NA']
b'81127',['NA']
b'33337',['NA']
b'57085',['NA']
b'54797',['ebm']
b'93739',['NA']
b'81252',['NA']
b'74611',['NA']
b'99502',['NA']
b'45850',['NA']
b'25740',['NA']
b'40788',['NA']
b'34129',['NA']
b'97273',['NA']
b'70570',['NA']
b'57584',['NA']
b'2775',['NA']
b'47638',['punk']
b'77057',['NA']
b'11474',['NA']
b'38313',"['house', 'electro']"
b'20307',['hip hop']
b'20243',['NA']
b'38742',['production music']
b'91133',['NA']
b'72080',['NA']
b'35721',['NA']
b'22787',['hip hop']
b'46907',['NA']
b'8988',['NA']
b'56542',['NA']
b'20767',['NA']
b'42316',['NA']
b'24807',['rock']
b'92269',['country']
b'42395',['NA']
b'51894',['NA']
b'12808',['NA']
b'47212',['NA']
b'9439',['NA']
b'101971',['gangsta rap']
b'1183',['NA']
b'101109',['NA']
b'73229',['NA']
b'74515',['NA']
b'76402',['drum and bass']
b'28479',['flamenco']
b'2238',['punk']
b'9593',['breakbeat']
b'81229',['NA']
b'103308',['NA']
b'43665',['NA']
b'81183',['NA']
b'82553',['drum and bass']
